id,level,category,subcategory,stem,choiceA,choiceB,choiceC,choiceD,choiceE,choiceF,answerIndex,explanation,difficulty,image,importedAt
q0385,1,Alternative Investments,Real Estate,"A property has net operating income (NOI) of 120,000 and market value of 1,500,000. The capitalization rate is closest to:",8.00%,9.00%,7.00%,8.89%,8.89%,0,A,Cap rate = NOI / Property value.,2,,2026-01-20T07:12:33.522Z
q0245,1,Quantitative Methods,Probability Concepts,"Event A has probability 0.3. If P(B|A)=0.6 and P(B|not A)=0.3, what is P(A|B) closest to?",0.462,0.39,0.18,0.562,0.562,0,A,"Bayes’ rule: P(A|B)=P(B|A)P(A)/P(B), where P(B)=P(B|A)P(A)+P(B|¬A)P(¬A).",4,,2026-01-20T07:12:33.519Z
q0632,1,Economics,LM6: International Trade,Les gagnants probables d’un tarif sont souvent :,les importateurs (sans changement).,les consommateurs domestiques.,les contribuables (sans coût).,les producteurs domestiques du secteur protégé (à court terme).,les producteurs domestiques du secteur protégé (à court terme).,3,D,,2,,2026-01-19T23:10:30.148Z
q0248,1,Quantitative Methods,Probability Concepts,"Event A has probability 0.4. If P(B|A)=0.8 and P(B|not A)=0.2, what is P(A|B) closest to?",0.727,0.44,0.32,0.827,0.827,0,A,"Bayes’ rule: P(A|B)=P(B|A)P(A)/P(B), where P(B)=P(B|A)P(A)+P(B|¬A)P(¬A).",4,,2026-01-20T07:12:33.519Z
q0048,1,Quantitative Methods,Hypothesis Testing,Which of the following statements about hypothesis testing is correct?,The null hypothesis is the condition a researcher hopes to support.,The alternative hypothesis is the proposition considered true without con- clusive evidence to the contrary.,The alternative hypothesis exhausts all potential parameter values not accounted for by the null hypothesis.,2,,,C,"Together, the null and alternative hypotheses account for all possible values of the parameter. Any possible values of the parameter not covered by the null must be covered by the alternative hypothesis (e.g., H0: μ ≤ 5 versus Ha: μ > 5). A is incorrect because the null hypothesis is what the researcher wants to reject; the “hoped for” or “suspected” condition is often set up as the alternative hypothesis.",1,q0048_q0048.png,2026-01-20T07:12:33.512Z
q0219,1,Ethics,Standards of Professional Conduct,"A member advertises ‘CFA’ as a noun (e.g., “I am a CFA”). This is MOST likely:",Improper use of the designation,Proper as long as the member is chartered,Acceptable in informal contexts,Required by the Standards,Required by the Standards,0,A,Proper references use ‘CFA charterholder’ or ‘CFA Program’; ‘I am a CFA’ is improper.,1,,2026-01-20T07:12:33.518Z
q0067,1,Quantitative Methods,Practice Problems,"Jill Batten is analyzing how the returns on the stock of Stellar Energy Corp. are related with the previous month’s percentage change in the US Consumer Price Index for Energy (CPIENG). Based on 248 observations, she has computed the sample correlation between the Stellar and CPIENG variables to be −0.1452. She also wants to determine whether the sample correlation is significantly different from zero. The critical value for the test statistic at the 0.05 level of significance is approximately 1.96. Batten should conclude that the statistical relationship between Stellar and CPIENG is:","significant, because the calculated test statistic is outside the bounds of the critical values for the test statistic.","significant, because the calculated test statistic has a lower absolute value than the critical value for the test statistic.","insignificant, because the calculated test statistic is outside the bounds of the critical values for the test statistic.",0,,,A,"The calculated test statistic is ​ t = ​ r ​√ _ n − 2 ​ _ ​√ _ 1 − ​r​ 2​ ​ ​ ​ = ​ − 0.1452 ​√ _ 248 − 2 ​ _____________ ​√ _____________ 1 − ​(− 0.1452)​ 2​ ​ ​ = − 2.30177. ​ Because the value of t = −2.30177 is outside the bounds of ±1.96, we reject the null hypothesis of no correlation and conclude that evidence is sufficient to indi- cate that the correlation is different from zero.",1,q0067_q0067.png,2026-01-20T07:12:33.513Z
q0521,1,Corporate Finance,Capital Budgeting,"A project requires an initial outlay of 1500 and generates 400 per year for 5 years. Using discount rate 8.00%, the NPV is closest to:",97,217,-23,-97,-97,0,A,NPV = −Outlay + Σ CF_t/(1+r)^t.,4,,2026-01-20T07:12:33.526Z
q0774,1,Economics,LM7: Capital Flows and the FX Market,Un currency board se caractérise typiquement par :,une absence de réserves de change.,une politique monétaire totalement discrétionnaire.,un taux de change fixé mais sans engagement.,une forte contrainte: base monétaire couverte par des réserves en devise d’ancrage.,une forte contrainte: base monétaire couverte par des réserves en devise d’ancrage.,3,D,,4,,2026-01-19T23:10:30.153Z
q0820,1,Economics,LM7: Capital Flows and the FX Market,Une cotation est dite « indirecte » du point de vue domestique quand :,elle ne peut pas être inversée.,la devise domestique est au numérateur.,la devise domestique est la devise de base (au dénominateur).,elle est toujours exprimée en pourcentage.,elle est toujours exprimée en pourcentage.,2,C,,3,,2026-01-19T23:10:28.951Z
q0889,1,Economics,LM8: Exchange Rate Calculations,Un arbitrage FX « covered » implique typiquement :,changer la base monétaire via taxes.,acheter uniquement une action étrangère sans couverture.,fixer des quotas d’importation.,conversion spot → placement → re-conversion via forward pour éliminer le risque FX.,conversion spot → placement → re-conversion via forward pour éliminer le risque FX.,3,D,,2,,2026-01-19T23:10:28.954Z
q0955,1,Economics,LM8: Exchange Rate Calculations,"À convention f/d, si rd augmente (tout le reste constant), la formule CIP suggère que Ff/d :",reste inchangé toujours.,baisse (car F = S*(1+rf)/(1+rd)).,augmente mécaniquement.,devient égal à 1.,devient égal à 1.,1,B,,5,,2026-01-19T23:10:28.956Z
q0264,1,Economics,International Economics,"Under purchasing power parity, a country with higher inflation than its trading partner should EXPECT its currency to:",Depreciate,Appreciate,Remain constant,Become pegged,Become pegged,0,A,Higher inflation tends to be associated with currency depreciation under PPP over time.,3,,2026-01-20T07:12:33.519Z
q0084,1,Quantitative Methods,Simple Linear Regression,"For Batten’s regression model, 0.0710 is the standard deviation of:",the dependent variable.,the residuals from the regression.,the predicted dependent variable from the regression.,1,,,B,The standard error of the estimate is the standard deviation of the regression residuals.,1,q0084_q0084.png,2026-01-20T07:12:33.514Z
q0550,1,Equity Investments,Equity Valuation,"Using the Gordon growth model, if D1=1.80, r=9.00%, and g=3.00%, the stock’s intrinsic value is closest to:",30,25.5,34.5,20,20,0,A,Gordon: V0 = D1/(r−g).,3,,2026-01-20T07:12:33.527Z
q0819,1,Economics,LM7: Capital Flows and the FX Market,Une intervention de la banque centrale sur le FX market vise souvent à :,contrôler les prix de toutes les actions.,fixer le budget public.,influencer le taux de change (niveau/volatilité) via achats/ventes de devises.,définir la productivité du travail.,définir la productivité du travail.,2,C,,2,,2026-01-19T23:10:28.951Z
q0007,1,Quantitative Methods,Rates and Returns,"At the beginning of Year 1, a fund has USD10 million under management; it earns a return of 14 percent for the year. The fund attracts another net USD100 million at the start of Year 2 and earns a return of 8 percent for that year. The money-weighted rate of return of the fund is most likely to be:",less than the time-weighted rate of return.,the same as the time-weighted rate of return.,greater than the time-weighted rate of return.,0,,,A,"Computation of the money-weighted return, r, requires finding the discount rate that sums the present value of cash flows to zero. Because most of the investment came during Year 2, the money-weighted return will be biased toward the performance of Year 2 when the return was lower. The cash flows are as follows: CF0 = −10 CF1 = −100 CF2 = +120.31 The terminal value is determined by summing the investment returns for each period [(10 × 1.14 × 1.08) + (100 × 1.08)].",1,q0007_q0007.png,2026-01-20T07:12:33.510Z
q0229,1,Ethics,Standards of Professional Conduct,"A member uses hypothetical backtests in marketing. To be appropriate, the presentation should:",Clearly label results as hypothetical and disclose key assumptions/limitations,Present as actual performance,Exclude volatility measures,Avoid any discussion of assumptions,Avoid any discussion of assumptions,0,A,Hypothetical results must be clearly identified and accompanied by relevant disclosures.,3,,2026-01-20T07:12:33.518Z
q0173,1,Equity Investments,Valuation,"Using a dividend discount model, the value of a stock with D1=2.00, r=10%, g=4% is closest to:",33.33,20,50,25,25,0,A,Gordon growth: V0 = D1/(r−g) = 33.33.,3,,2026-01-20T07:12:33.517Z
q0522,1,Corporate Finance,Capital Budgeting,"A project requires an initial outlay of 1000 and generates 400 per year for 4 years. Using discount rate 12.00%, the NPV is closest to:",215,335,95,-215,-215,0,A,NPV = −Outlay + Σ CF_t/(1+r)^t.,4,,2026-01-20T07:12:33.526Z
q0896,1,Economics,LM8: Exchange Rate Calculations,On a CAD/USD = 1.2885 et USD/EUR = 0.8787. Le cross-rate CAD/EUR (approx.) vaut :,1.1322,1.4664,1.1548,1.1095,1.1095,0,A,,3,,2026-01-19T23:10:28.954Z
q0383,1,Derivatives,Options,"All else equal, higher volatility tends to:",Increase option value,Decrease option value,Not affect option value,Increase call value but decrease put value,Increase call value but decrease put value,0,A,Optionality is more valuable when outcomes are more dispersed.,2,,2026-01-20T07:12:33.522Z
q0773,1,Economics,LM7: Capital Flows and the FX Market,Un régime de change flottant (free float) implique que :,la banque centrale garantit une convertibilité zone étroite toujours.,le taux est surtout déterminé par l’offre et la demande sur le marché.,les mouvements de capitaux sont interdits.,le taux est fixé légalement à une parité fixe.,le taux est fixé légalement à une parité fixe.,1,B,,1,,2026-01-19T23:10:30.153Z
q0881,1,Economics,LM8: Exchange Rate Calculations,"Pour calculer un cross-rate avec 3 devises, on utilise généralement :",la volatilité implicite.,un seul taux et une prime de risque.,le PIB relatif des pays.,deux quotes et parfois une inversion pour annuler la devise intermédiaire.,deux quotes et parfois une inversion pour annuler la devise intermédiaire.,3,D,,2,,2026-01-19T23:10:28.953Z
q0390,1,Alternative Investments,Hedge Funds,A common hedge fund fee structure is BEST described as:,Management fee plus performance (incentive) fee,Only a performance fee,Only a management fee,Fixed coupon payments,Fixed coupon payments,0,A,Many hedge funds charge both management and incentive fees.,2,,2026-01-20T07:12:33.523Z
q0544,1,Corporate Finance,Break-Even Analysis,"A firm has fixed costs of 60,000. If price per unit is 40 and variable cost per unit is 22, the break-even quantity (units) is closest to:","3,333","3,000","3,667","1,500","1,500",0,A,Break-even units = Fixed costs / (Price − Variable cost).,3,,2026-01-20T07:12:33.527Z
q0124,1,Quantitative Methods,Rates and Returns,"An investment earns returns of 10.00% , 9.00% , and 5.00% over three consecutive years. The geometric mean annual return is closest to:",7.98%,8.00%,8.63%,25.90%,25.90%,0,A,Geometric mean annual return = [(1+r1)(1+r2)(1+r3)]^(1/3) − 1.,3,q0124_q0124.png,2026-01-20T07:12:33.516Z
q0610,1,Economics,LM5: Introduction to Geopolitics,La coopération politique est plus probable quand :,les bénéfices perçus dépassent les coûts et que les intérêts convergent.,les coûts sont inconnus et les intérêts opposés.,il n’existe aucune institution ni canal de communication.,les ressources sont totalement absentes.,les ressources sont totalement absentes.,0,A,,2,,2026-01-19T23:10:30.147Z
q0658,1,Economics,LM6: International Trade,Une quota d’importation se distingue d’un tarif car il :,augmente toujours le surplus des consommateurs.,garantit des recettes fiscales supérieures à un tarif.,subventionne automatiquement les consommateurs.,limite directement la quantité importée plutôt que de taxer le prix.,limite directement la quantité importée plutôt que de taxer le prix.,3,D,,3,,2026-01-19T23:10:30.149Z
q0556,1,Equity Investments,CAPM and Beta,"If Rf=2.00% and E(Rm)=11.00%, the CAPM expected return for β=1.0 is closest to:",11.00%,11.00%,11.00%,12.00%,12.00%,0,A,CAPM: E(Ri)=Rf+β(E(Rm)−Rf).,3,q0556_q0556.png,2026-01-20T07:12:33.527Z
q0099,1,Quantitative Methods,Simple Linear Regression,"Based on Exhibit 1, the standard error of the estimate is closest to:",0.04456.,0.04585.,0.05018.,1,,,B,The standard error of the estimate for a linear regression model with one independent variable is calculated as the square root of the mean square error: ​s​ e​ = ​√ _ ​ 0.071475 _ ​ ​ = 0.04585.,1,,2026-01-20T07:12:33.515Z
